frame;timestamp;x;y;z;speed;hState;vState;isOnSlope;crouchingOn
3050;67,95023;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3055;68,03104;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3060;68,1162;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3065;68,1994;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3070;68,28329;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3075;68,36367;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3080;68,44822;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3085;68,53102;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3090;68,61629;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3095;68,69769;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3100;68,78165;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3105;68,86572;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3110;68,94679;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3115;69,03178;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3120;69,11512;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3125;69,20071;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3130;69,28093;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3135;69,36493;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3140;69,44836;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3145;69,53016;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3150;69,61453;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3155;69,6991;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3160;69,7833;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3165;69,86375;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3170;69,94701;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3175;70,03194;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3180;70,11581;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3185;70,19771;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3190;70,28295;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3195;70,36671;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3200;70,4472;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3205;70,53045;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3210;70,6157;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3215;70,69981;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3220;70,78049;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3225;70,86694;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3230;70,94751;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3235;71,0308;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3240;71,11492;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3245;71,19836;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3250;71,28217;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3255;71,36605;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3260;71,44951;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3265;71,53249;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3270;71,61644;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3275;71,69743;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3280;71,78181;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3285;71,86387;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3290;71,94694;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3295;72,03278;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3300;72,11607;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3305;72,19886;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3310;72,28157;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3315;72,36523;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3320;72,44901;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3325;72,53323;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3330;72,61404;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3335;72,69827;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3340;72,78345;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3345;72,86548;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3350;72,9494;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3355;73,03344;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3360;73,11382;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3365;73,19803;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3370;73,28082;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3375;73,36578;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3380;73,45004;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3385;73,53107;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3390;73,61478;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3395;73,69759;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3400;73,7808;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3405;74,09299;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3410;74,17084;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3415;74,25627;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3420;74,33993;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3425;74,42226;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3430;74,50513;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3435;74,58903;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3440;74,67299;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3445;74,75597;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3450;74,83775;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3455;74,92154;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3460;75,00444;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3465;75,08942;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3470;75,17203;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3475;75,25343;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3480;75,33887;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3485;75,42281;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3490;75,50661;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3495;75,58845;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3500;75,67305;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3505;75,75409;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3510;75,83759;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3515;75,92209;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3520;76,00353;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3525;76,08942;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3530;76,17162;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3535;76,25678;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3540;76,33957;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3545;76,42325;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3550;76,50436;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3555;76,58718;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3560;76,66978;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3565;76,75651;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3570;76,83853;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3575;76,92195;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3580;77,00631;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3585;77,08703;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3590;77,17189;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3595;77,25586;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3600;77,33905;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3605;77,4233;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3610;77,50381;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3615;77,58744;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3620;77,67105;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3625;77,75544;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3630;77,83961;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3635;77,92076;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3640;78,00501;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3645;78,09003;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3650;78,17115;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3655;78,25578;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3660;78,33777;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3665;78,42108;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3670;78,50533;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3675;78,58694;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3680;78,67064;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3685;78,7548;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3690;78,83932;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3695;78,92316;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3700;79,0038;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3705;79,08818;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3710;79,17223;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3715;79,25375;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3720;79,33904;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3725;79,4232;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3730;79,50401;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3735;79,58922;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3740;79,67086;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3745;79,75502;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3750;79,83804;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3755;79,92168;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3760;80,00545;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3765;80,08949;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3770;80,17044;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3775;80,25588;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3780;80,33757;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3785;80,42038;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3790;80,5056;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3795;80,58959;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3800;80,67007;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3805;80,75393;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3810;80,83762;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3815;80,92171;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3820;81,00541;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3825;81,08699;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3830;81,17194;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3835;81,25421;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3840;81,33807;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3845;81,42108;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3850;81,50417;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3855;81,5879;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3860;81,67171;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3865;81,75539;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3870;81,83749;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3875;81,92133;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3880;82,00321;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3885;82,08824;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3890;82,17048;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3895;82,25507;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3900;82,33911;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3905;82,42164;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3910;82,50532;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3915;82,58997;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3920;82,67088;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3925;82,75573;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3930;82,83836;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3935;82,92009;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3940;83,00468;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3945;83,08868;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3950;83,17072;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3955;83,25488;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3960;83,33915;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3965;83,42262;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3970;83,50409;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3975;83,58858;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3980;83,66989;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3985;83,75344;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3990;83,83817;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
3995;83,92232;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4000;84,03167;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4005;84,11306;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4010;84,19695;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4015;84,28001;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4020;84,36389;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4025;84,44796;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4030;84,53025;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4035;84,6159;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4040;84,69675;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4045;84,78086;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4050;84,86269;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4055;84,94639;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4060;85,03046;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4065;85,11436;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4070;85,19902;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4075;85,27991;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4080;85,36533;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4085;85,44755;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4090;85,53154;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4095;85,6131;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4100;85,69868;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4105;85,78166;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4110;85,86326;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4115;85,94716;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4120;86,03223;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4125;86,11343;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4130;86,19789;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4135;86,28163;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4140;86,36373;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4145;86,4485;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4150;86,53009;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4155;86,61452;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4160;86,69632;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4165;86,78108;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4170;86,86507;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4175;86,94592;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4180;87,03068;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4185;87,11327;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4190;87,19978;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4195;87,28082;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4200;87,36366;0;41,90001;-48,00519;0;PlayerIdleState;PlayerGroundedState;True;none
4205;87,44572;0;41,90001;-48,00519;0;PlayerMoveState;PlayerGroundedState;True;none
4210;87,53191;-0,01401915;41,9;-47,84871;3,8;PlayerMoveState;PlayerGroundedState;False;none
4215;87,61574;-0,05072745;41,9;-47,44822;6,3;PlayerMoveState;PlayerGroundedState;False;none
4220;87,6963;-0,1044152;41,90001;-46,87164;8,400001;PlayerMoveState;PlayerGroundedState;False;none
4225;87,78067;-0,1771979;41,90001;-46,09684;10,2;PlayerMoveState;PlayerGroundedState;False;none
4230;87,8653;-0,2598066;41,90001;-45,22219;10,4;PlayerMoveState;PlayerGroundedState;False;none
4235;87,94608;-0,3391981;41,90001;-44,38474;10,4;PlayerMoveState;PlayerGroundedState;False;none
4240;88,02999;-0,4218682;41,90001;-43,5149;10,4;PlayerMoveState;PlayerGroundedState;False;none
4245;88,11466;-0,5054383;41,90001;-42,63715;10,4;PlayerMoveState;PlayerGroundedState;False;none
4250;88,19682;-0,586617;41,90001;-41,7855;10,4;PlayerMoveState;PlayerGroundedState;False;none
4255;88,28085;-0,6697059;41,90001;-40,91446;10,4;PlayerMoveState;PlayerGroundedState;False;none
4260;88,36472;-0,7526706;41,90001;-40,04516;10,4;PlayerMoveState;PlayerGroundedState;False;none
4265;88,44875;-0,8358334;41,90001;-39,17408;10,4;PlayerMoveState;PlayerGroundedState;False;none
4270;88,53081;-0,9174482;41,90001;-38,32347;10,4;PlayerMoveState;PlayerGroundedState;False;none
4275;88,61498;-1,002466;41,90001;-37,45115;10,4;PlayerMoveState;PlayerGroundedState;False;none
4280;88,69759;-1,084344;41,9356;-36,64819;10;PlayerMoveState;PlayerGroundedState;True;none
4285;88,78183;-1,179343;41,75882;-35,77504;11,1;PlayerMoveState;PlayerFallState;False;none
4290;88,86368;-1,272561;41,39521;-34,91378;11,9;PlayerMoveState;PlayerFallState;False;none
4295;88,94759;-1,368833;40,85443;-34,03218;12,9;PlayerMoveState;PlayerGroundedState;True;none
4300;89,03112;-1,466956;40,24312;-33,17793;10,7;PlayerMoveState;PlayerGroundedState;True;none
4305;89,11276;-1,561589;39,88148;-32,33889;11,4;PlayerMoveState;PlayerGroundedState;True;none
4310;89,19684;-1,668934;39,49949;-31,4707;11,4;PlayerMoveState;PlayerGroundedState;True;none
4315;89,28042;-1,788074;39,12043;-30,6092;11,3;PlayerMoveState;PlayerGroundedState;True;none
4320;89,36541;-1,922428;38,73584;-29,73513;11,3;PlayerMoveState;PlayerGroundedState;True;none
4325;89,44713;-2,061771;38,36673;-28,89625;11,3;PlayerMoveState;PlayerGroundedState;True;none
4330;89,53061;-2,21159;37,99025;-28,04061;11,3;PlayerMoveState;PlayerGroundedState;True;none
4335;89,61465;-2,368131;37,61166;-27,18018;11,3;PlayerMoveState;PlayerGroundedState;True;none
4340;89,69826;-2,528431;37,2354;-26,32505;11,3;PlayerMoveState;PlayerGroundedState;True;none
4345;89,78224;-2,692883;36,85773;-25,46671;11,3;PlayerMoveState;PlayerGroundedState;True;none
4350;89,86574;-2,858766;36,48246;-24,61382;11,3;PlayerMoveState;PlayerGroundedState;True;none
4355;89,94828;-3,024331;36,11164;-23,77105;11,3;PlayerMoveState;PlayerGroundedState;True;none
4360;90,03361;-3,196602;35,72836;-22,89996;11,3;PlayerMoveState;PlayerGroundedState;True;none
4365;90,11378;-3,359125;35,36834;-22,08172;11,3;PlayerMoveState;PlayerGroundedState;True;none
4370;90,19791;-3,530151;34,99053;-21,22307;11,3;PlayerMoveState;PlayerGroundedState;True;none
4375;90,2803;-3,697924;34,62059;-20,38231;11,3;PlayerMoveState;PlayerGroundedState;True;none
4380;90,36465;-3,869902;34,24185;-19,52151;11,3;PlayerMoveState;PlayerGroundedState;True;none
4385;90,44805;-4,04006;33,8674;-18,67051;11,3;PlayerMoveState;PlayerGroundedState;True;none
4390;90,53264;-4,212727;33,48764;-17,80741;11,3;PlayerMoveState;PlayerGroundedState;True;none
4395;90,61599;-4,382926;33,11343;-16,95692;11,3;PlayerMoveState;PlayerGroundedState;True;none
4400;90,69614;-4,546642;32,75356;-16,13905;11,3;PlayerMoveState;PlayerGroundedState;True;none
4405;90,78033;-4,718599;32,37562;-15,28009;11,3;PlayerMoveState;PlayerGroundedState;True;none
4410;90,86406;-4,889656;31,99969;-14,4257;11,3;PlayerMoveState;PlayerGroundedState;True;none
4415;90,94819;-5,061527;31,62198;-13,56727;11,3;PlayerMoveState;PlayerGroundedState;True;none
4420;91,03101;-5,230728;31,25015;-12,72221;11,3;PlayerMoveState;PlayerGroundedState;True;none
4425;91,11401;-5,399055;30,88875;-11,88169;7,8;PlayerMoveState;PlayerGroundedState;False;none
4430;91,19752;-5,54341;30,89998;-11,1803;9,7;PlayerMoveState;PlayerGroundedState;False;none
4435;91,28226;-5,722608;30,9;-10,33224;10,4;PlayerMoveState;PlayerGroundedState;False;none
4440;91,36299;-5,898973;30,9;-9,510219;10,4;PlayerMoveState;PlayerGroundedState;False;none
4445;91,44816;-6,086783;30,9;-8,643513;10,4;PlayerMoveState;PlayerGroundedState;False;none
4450;91,53161;-6,271975;30,9;-7,794521;10,4;PlayerMoveState;PlayerGroundedState;False;none
4455;91,61403;-6,455634;30,9;-6,956123;10,4;PlayerMoveState;PlayerGroundedState;False;none
4460;91,69741;-6,641909;30,9;-6,108107;10,4;PlayerMoveState;PlayerGroundedState;False;none
4465;91,78181;-6,830784;30,9;-5,249799;10,4;PlayerMoveState;PlayerGroundedState;False;none
4470;91,86362;-7,014877;30,9;-4,417975;10,4;PlayerMoveState;PlayerGroundedState;False;none
4475;91,94662;-7,204636;30,9;-3,57481;10,4;PlayerMoveState;PlayerGroundedState;False;none
4480;92,03027;-7,401803;30,9;-2,726417;10,4;PlayerMoveState;PlayerGroundedState;False;none
4485;92,11684;-7,61715;30,9;-1,851096;10,4;PlayerMoveState;PlayerGroundedState;False;none
4490;92,19824;-7,841339;30,9;-1,034026;10,4;PlayerMoveState;PlayerGroundedState;False;none
4495;92,28322;-8,112466;30,9;-0,1924267;10,4;PlayerMoveState;PlayerGroundedState;False;none
4500;92,36385;-8,41576;30,9;0,5894215;10,4;PlayerMoveState;PlayerGroundedState;False;none
4505;92,44718;-8,781507;30,9;1,374984;10,4;PlayerMoveState;PlayerGroundedState;False;none
4510;92,5316;-9,209033;30,9;2,141362;10,4;PlayerMoveState;PlayerGroundedState;False;none
4515;92,61298;-9,680916;30,9;2,843081;10,4;PlayerMoveState;PlayerGroundedState;False;none
4520;92,69685;-10,21924;30,9;3,529324;10,4;PlayerMoveState;PlayerGroundedState;False;none
